,MTIR,MP2,ECH,M1,M2,M3D,M5,M6,M7,COEM,departement_id,edgt_household_id,household_id,house_type,house_occupation_type,has_internet,household_size,number_of_vehicles,number_of_bikes,household_weight,consumption_units
8019,134,003,0007,1,1,1,1,0,0,25.2147,44,7134,8019,isolated,owner,True,1,1,0,25.2147,1.0
8020,134,003,0701,1,1,1,1,0,1,25.2147,44,701134,8020,isolated,owner,True,1,1,1,25.2147,1.0
8021,134,004,0702,1,1,1,1,0,4,20.2851,44,702134,8021,isolated,owner,True,2,1,4,20.2851,1.5
8022,134,004,0711,2,3,1,2,0,2,21.1104,44,711134,8022,embracing,renter,True,4,2,2,21.1104,2.1
8023,134,003,0075,2,1,1,1,1,3,20.2851,44,75134,8023,embracing,owner,True,2,2,3,20.2851,1.5
8024,134,001,0750,2,1,2,1,0,0,25.2147,44,750134,8024,embracing,owner,False,1,1,0,25.2147,1.0
8025,134,001,0751,1,1,1,2,1,5,25.861,44,751134,8025,isolated,owner,True,3,3,5,25.861,2.0
8026,134,002,0788,1,1,1,2,0,4,22.9078,44,788134,8026,isolated,owner,True,6,2,4,22.9078,2.7
8027,134,004,0795,2,1,1,1,0,5,25.2147,44,795134,8027,embracing,owner,True,1,1,5,25.2147,1.0
8028,134,001,0796,1,1,1,2,0,5,22.9078,44,796134,8028,isolated,owner,True,5,2,5,22.9078,2.4
8029,134,004,0801,1,1,1,2,0,2,20.2851,44,801134,8029,isolated,owner,True,2,2,2,20.2851,1.5
8030,134,004,0816,1,1,1,1,0,3,20.2851,44,816134,8030,isolated,owner,True,2,1,3,20.2851,1.5
8031,134,001,0824,2,3,1,0,0,0,25.2147,44,824134,8031,embracing,renter,True,1,0,0,25.2147,1.0
8032,134,004,0830,2,2,1,1,0,0,25.2147,44,830134,8032,embracing,public_housing,True,1,1,0,25.2147,1.0
8033,134,003,0833,1,1,1,1,0,0,25.2147,44,833134,8033,isolated,owner,True,1,1,0,25.2147,1.0
8034,134,004,0086,1,1,1,1,0,1,25.2147,44,86134,8034,isolated,owner,True,1,1,1,25.2147,1.0
8035,134,004,0088,2,3,1,1,0,2,20.2851,44,88134,8035,embracing,renter,True,2,1,2,20.2851,1.5
8036,135,004,0103,1,1,1,2,0,4,35.2755,44,103135,8036,isolated,owner,True,4,2,4,35.2755,2.1
8037,135,009,0110,2,1,1,2,0,4,21.6145,44,110135,8037,embracing,owner,True,2,2,4,21.6145,1.5
8038,135,001,0115,1,1,1,2,0,3,35.2755,44,115135,8038,isolated,owner,True,4,2,3,35.2755,2.1
8039,135,001,0116,2,1,1,1,0,1,54.3321,44,116135,8039,embracing,owner,True,1,1,1,54.3321,1.0
8040,135,002,0123,2,3,1,1,0,2,54.3321,44,123135,8040,embracing,renter,True,1,1,2,54.3321,1.0
8041,135,010,0124,1,1,2,1,0,0,21.6145,44,124135,8041,isolated,owner,False,2,1,0,21.6145,1.5
8042,135,001,0125,1,3,1,2,0,4,35.2755,44,125135,8042,isolated,renter,True,4,2,4,35.2755,2.1
8043,135,004,0013,1,1,1,3,1,6,48.3069,44,13135,8043,isolated,owner,True,5,4,6,48.3069,2.6
8044,135,006,0136,1,1,1,2,0,4,48.3069,44,136135,8044,isolated,owner,True,5,2,4,48.3069,2.4
8045,135,001,0139,2,1,1,2,0,1,21.6145,44,139135,8045,embracing,owner,True,2,2,1,21.6145,1.5
8046,135,004,0143,1,1,1,2,1,4,21.6145,44,143135,8046,isolated,owner,True,2,3,4,21.6145,1.5
8047,135,007,0146,1,1,1,2,0,2,39.7553,44,146135,8047,isolated,owner,True,3,2,2,39.7553,1.8
8048,135,006,0147,2,1,1,2,0,4,35.2755,44,147135,8048,embracing,owner,True,4,2,4,35.2755,2.3
8049,135,006,0149,1,1,1,2,0,4,39.7553,44,149135,8049,isolated,owner,True,3,2,4,39.7553,1.8
8050,135,009,0151,1,1,1,2,0,3,39.7553,44,151135,8050,isolated,owner,True,3,2,3,39.7553,1.8
8051,135,004,0158,1,3,1,0,0,0,54.3321,44,158135,8051,isolated,renter,True,1,0,0,54.3321,1.0
8052,135,010,0165,1,1,1,3,0,4,39.7553,44,165135,8052,isolated,owner,True,3,3,4,39.7553,2.0
8053,135,005,0017,1,1,2,1,0,0,54.3321,44,17135,8053,isolated,owner,False,1,1,0,54.3321,1.0
8054,135,009,0177,1,1,1,2,0,4,35.2755,44,177135,8054,isolated,owner,True,4,2,4,35.2755,2.5
8055,135,010,0178,1,1,1,2,0,3,21.6145,44,178135,8055,isolated,owner,True,2,2,3,21.6145,1.5
8056,135,002,0184,1,1,2,1,0,1,54.3321,44,184135,8056,isolated,owner,False,1,1,1,54.3321,1.0
8057,135,008,0185,1,1,1,2,0,7,21.6145,44,185135,8057,isolated,owner,True,2,2,7,21.6145,1.5
8058,135,004,0186,1,1,1,2,0,3,21.6145,44,186135,8058,isolated,owner,True,2,2,3,21.6145,1.5
8059,135,010,0187,1,1,1,2,0,4,35.2755,44,187135,8059,isolated,owner,True,4,2,4,35.2755,2.1
8060,135,001,0188,2,1,2,1,0,1,21.6145,44,188135,8060,embracing,owner,False,2,1,1,21.6145,1.5
8061,135,001,0191,1,1,1,3,0,1,21.6145,44,191135,8061,isolated,owner,True,2,3,1,21.6145,1.5
8062,135,005,0192,1,1,1,1,0,1,54.3321,44,192135,8062,isolated,owner,True,1,1,1,54.3321,1.0
8063,135,006,0199,1,1,1,2,0,2,21.6145,44,199135,8063,isolated,owner,True,2,2,2,21.6145,1.5
8064,135,010,0002,2,1,2,2,0,3,54.3321,44,2135,8064,embracing,owner,False,1,2,3,54.3321,1.0
8065,135,006,0205,1,1,1,1,0,1,54.3321,44,205135,8065,isolated,owner,True,1,1,1,54.3321,1.0
8066,135,010,0211,2,1,1,2,0,4,48.3069,44,211135,8066,embracing,owner,True,5,2,4,48.3069,2.4
8067,135,001,0212,1,1,1,2,4,5,35.2755,44,212135,8067,isolated,owner,True,4,6,5,35.2755,2.3
8068,135,001,0214,1,1,1,2,0,4,35.2755,44,214135,8068,isolated,owner,True,4,2,4,35.2755,2.3
8069,135,010,0219,1,1,1,2,1,4,39.7553,44,219135,8069,isolated,owner,True,3,3,4,39.7553,1.8
8070,135,008,0227,1,1,1,2,1,7,48.3069,44,227135,8070,isolated,owner,True,5,3,7,48.3069,2.4
8071,135,010,0229,1,1,1,2,0,2,21.6145,44,229135,8071,isolated,owner,True,2,2,2,21.6145,1.5
8072,135,004,0023,1,1,1,1,0,2,35.2755,44,23135,8072,isolated,owner,True,4,1,2,35.2755,2.1
8073,135,006,0230,1,1,1,2,1,0,21.6145,44,230135,8073,isolated,owner,True,2,3,0,21.6145,1.5
8074,135,006,0236,2,1,1,1,0,1,21.6145,44,236135,8074,embracing,owner,True,2,1,1,21.6145,1.5
8075,135,010,0249,1,1,1,2,1,0,48.3069,44,249135,8075,isolated,owner,True,6,3,0,48.3069,3.5
8076,135,006,0264,1,1,1,1,0,4,54.3321,44,264135,8076,isolated,owner,True,1,1,4,54.3321,1.0
8077,135,006,0267,1,1,1,4,4,2,21.6145,44,267135,8077,isolated,owner,True,2,8,2,21.6145,1.5
8078,135,002,0270,2,3,1,2,1,0,21.6145,44,270135,8078,embracing,renter,True,2,3,0,21.6145,1.5
8079,135,002,0272,2,1,1,2,1,3,21.6145,44,272135,8079,embracing,owner,True,2,3,3,21.6145,1.5
8080,135,008,0277,1,1,1,2,0,5,48.3069,44,277135,8080,isolated,owner,True,5,2,5,48.3069,2.8
8081,135,006,0297,1,3,1,2,0,3,48.3069,44,297135,8081,isolated,renter,True,5,2,3,48.3069,2.4
8082,135,001,0030,2,1,2,1,0,2,21.6145,44,30135,8082,embracing,owner,False,2,1,2,21.6145,1.5
8083,135,007,0302,1,1,1,2,0,2,21.6145,44,302135,8083,isolated,owner,True,2,2,2,21.6145,1.5
8084,135,006,0306,1,1,1,1,0,3,54.3321,44,306135,8084,isolated,owner,True,1,1,3,54.3321,1.0
8085,135,002,0312,3,3,1,1,0,0,21.6145,44,312135,8085,little_col,renter,True,2,1,0,21.6145,1.3
8086,135,006,0314,1,1,1,2,0,6,21.6145,44,314135,8086,isolated,owner,True,2,2,6,21.6145,1.5
8087,135,006,0319,2,1,1,0,0,6,21.6145,44,319135,8087,embracing,owner,True,2,0,6,21.6145,1.5
8088,135,009,0033,1,1,1,2,0,3,21.6145,44,33135,8088,isolated,owner,True,2,2,3,21.6145,1.5
8089,135,002,0332,1,1,1,2,0,2,21.6145,44,332135,8089,isolated,owner,True,2,2,2,21.6145,1.5
8090,135,009,0034,1,1,1,2,1,4,35.2755,44,34135,8090,isolated,owner,True,4,3,4,35.2755,2.1
8091,135,001,0341,2,3,2,0,1,0,54.3321,44,341135,8091,embracing,renter,False,1,1,0,54.3321,1.0
8092,135,009,0342,2,3,1,2,0,0,21.6145,44,342135,8092,embracing,renter,True,2,2,0,21.6145,1.5
8093,135,007,0357,1,1,1,2,0,2,21.6145,44,357135,8093,isolated,owner,True,2,2,2,21.6145,1.5
8094,135,001,0362,1,1,1,2,0,1,54.3321,44,362135,8094,isolated,owner,True,1,2,1,54.3321,1.0
8095,135,006,0369,1,1,1,2,0,4,35.2755,44,369135,8095,isolated,owner,True,4,2,4,35.2755,2.3
8096,135,001,0371,1,1,1,2,0,3,35.2755,44,371135,8096,isolated,owner,True,4,2,3,35.2755,2.1
8097,135,008,0374,1,1,1,2,0,4,35.2755,44,374135,8097,isolated,owner,True,4,2,4,35.2755,2.1
8098,135,006,0383,1,1,1,1,1,0,21.6145,44,383135,8098,isolated,owner,True,2,2,0,21.6145,1.5
8099,135,006,0384,1,1,1,2,1,5,35.2755,44,384135,8099,isolated,owner,True,4,3,5,35.2755,1.9
8100,135,006,0039,1,1,1,2,0,2,21.6145,44,39135,8100,isolated,owner,True,2,2,2,21.6145,1.5
8101,135,001,0394,1,1,2,2,0,1,35.2755,44,394135,8101,isolated,owner,False,4,2,1,35.2755,2.5
8102,135,010,0396,1,1,1,2,0,3,35.2755,44,396135,8102,isolated,owner,True,4,2,3,35.2755,2.5
8103,135,010,0399,1,1,1,2,0,2,21.6145,44,399135,8103,isolated,owner,True,2,2,2,21.6145,1.5
8104,135,005,0040,2,1,1,2,0,2,21.6145,44,40135,8104,embracing,owner,True,2,2,2,21.6145,1.5
8105,135,001,0400,1,1,1,2,1,6,21.6145,44,400135,8105,isolated,owner,True,2,3,6,21.6145,1.5
8106,135,008,0406,2,3,1,2,0,1,39.7553,44,406135,8106,embracing,renter,True,3,2,1,39.7553,1.8
8107,135,002,0409,1,1,1,2,0,0,21.6145,44,409135,8107,isolated,owner,True,2,2,0,21.6145,1.5
8108,135,008,0041,1,3,1,1,0,1,54.3321,44,41135,8108,isolated,renter,True,1,1,1,54.3321,1.0
8109,135,001,0042,1,1,1,1,1,2,21.6145,44,42135,8109,isolated,owner,True,2,2,2,21.6145,1.5
8110,135,001,0432,1,1,1,1,0,2,54.3321,44,432135,8110,isolated,owner,True,1,1,2,54.3321,1.0
8111,135,005,0434,1,1,1,2,0,5,35.2755,44,434135,8111,isolated,owner,True,4,2,5,35.2755,2.1
8112,135,007,0443,1,1,1,2,0,2,21.6145,44,443135,8112,isolated,owner,True,2,2,2,21.6145,1.5
8113,135,004,0447,1,3,1,2,0,4,35.2755,44,447135,8113,isolated,renter,True,4,2,4,35.2755,2.1
8114,135,010,0450,1,1,1,3,0,2,39.7553,44,450135,8114,isolated,owner,True,3,3,2,39.7553,2.0
8115,135,010,0472,2,1,1,1,0,2,21.6145,44,472135,8115,embracing,owner,True,2,1,2,21.6145,1.3
8116,135,002,0477,3,3,1,1,1,0,21.6145,44,477135,8116,little_col,renter,True,2,2,0,21.6145,1.5
8117,135,006,0048,1,1,1,2,0,4,35.2755,44,48135,8117,isolated,owner,True,4,2,4,35.2755,2.1
8118,135,004,0480,1,1,1,1,0,2,21.6145,44,480135,8118,isolated,owner,True,2,1,2,21.6145,1.5
8119,135,010,0481,3,3,1,1,0,1,21.6145,44,481135,8119,little_col,renter,True,2,1,1,21.6145,1.5
8120,135,001,0484,1,1,1,3,0,5,21.6145,44,484135,8120,isolated,owner,True,2,3,5,21.6145,1.3
8121,135,003,0005,2,3,2,1,0,0,54.3321,44,5135,8121,embracing,renter,False,1,1,0,54.3321,1.0
8122,135,010,0502,1,1,1,3,0,3,39.7553,44,502135,8122,isolated,owner,True,3,3,3,39.7553,2.0
8123,135,001,0505,1,1,1,2,0,4,21.6145,44,505135,8123,isolated,owner,True,2,2,4,21.6145,1.5
8124,135,007,0515,1,1,1,2,0,2,21.6145,44,515135,8124,isolated,owner,True,2,2,2,21.6145,1.5
8125,135,001,0517,2,1,1,2,0,4,21.6145,44,517135,8125,embracing,owner,True,2,2,4,21.6145,1.5
8126,135,007,0519,1,1,1,1,0,3,39.7553,44,519135,8126,isolated,owner,True,3,1,3,39.7553,1.8
8127,135,002,0527,1,3,1,2,0,1,39.7553,44,527135,8127,isolated,renter,True,3,2,1,39.7553,1.8
8128,135,009,0536,3,3,1,2,0,1,21.6145,44,536135,8128,little_col,renter,True,2,2,1,21.6145,1.5
8129,135,006,0546,2,1,2,1,0,1,54.3321,44,546135,8129,embracing,owner,False,1,1,1,54.3321,1.0
8130,135,006,0548,1,1,1,2,0,2,21.6145,44,548135,8130,isolated,owner,True,2,2,2,21.6145,1.5
8131,135,005,0562,2,1,2,1,0,0,21.6145,44,562135,8131,embracing,owner,False,2,1,0,21.6145,1.5
8132,135,002,0565,1,1,1,2,0,2,21.6145,44,565135,8132,isolated,owner,True,2,2,2,21.6145,1.5
8133,135,006,0570,1,1,1,2,1,3,39.7553,44,570135,8133,isolated,owner,True,3,3,3,39.7553,1.8
8134,135,006,0572,1,1,1,0,0,2,21.6145,44,572135,8134,isolated,owner,True,2,0,2,21.6145,1.5
8135,135,010,0583,1,1,2,2,1,2,21.6145,44,583135,8135,isolated,owner,False,2,3,2,21.6145,1.5
8136,135,008,0585,1,1,2,1,0,2,21.6145,44,585135,8136,isolated,owner,False,2,1,2,21.6145,1.5
8137,135,003,0591,1,1,2,2,0,0,21.6145,44,591135,8137,isolated,owner,False,2,2,0,21.6145,1.5
8138,135,001,0598,1,1,1,1,0,1,54.3321,44,598135,8138,isolated,owner,True,1,1,1,54.3321,1.0
8139,135,006,0601,1,1,2,1,1,1,54.3321,44,601135,8139,isolated,owner,False,1,2,1,54.3321,1.0
8140,135,010,0616,1,1,1,3,0,5,21.6145,44,616135,8140,isolated,owner,True,2,3,5,21.6145,1.5
8141,135,008,0631,1,1,1,2,0,2,35.2755,44,631135,8141,isolated,owner,True,4,2,2,35.2755,2.1
8142,135,004,0671,1,3,1,2,0,2,39.7553,44,671135,8142,isolated,renter,True,3,2,2,39.7553,1.8
8143,135,002,0703,1,1,1,2,0,4,21.6145,44,703135,8143,isolated,owner,True,2,2,4,21.6145,1.5
8144,135,010,0714,1,1,1,3,0,4,21.6145,44,714135,8144,isolated,owner,True,2,3,4,21.6145,1.5
8145,135,010,0719,1,1,1,2,0,2,21.6145,44,719135,8145,isolated,owner,True,2,2,2,21.6145,1.5
8146,135,004,0072,2,1,1,3,1,3,39.7553,44,72135,8146,embracing,owner,True,3,4,3,39.7553,2.0
8147,135,008,0725,1,1,1,2,0,6,21.6145,44,725135,8147,isolated,owner,True,2,2,6,21.6145,1.5
8148,135,001,0729,2,3,1,1,0,2,21.6145,44,729135,8148,embracing,renter,True,2,1,2,21.6145,1.3
8149,135,007,0746,2,1,2,2,0,1,21.6145,44,746135,8149,embracing,owner,False,2,2,1,21.6145,1.5
8150,135,006,0075,1,1,1,2,0,2,21.6145,44,75135,8150,isolated,owner,True,2,2,2,21.6145,1.5
8151,135,006,0752,1,1,1,2,0,2,21.6145,44,752135,8151,isolated,owner,True,2,2,2,21.6145,1.5
8152,135,010,0763,1,1,1,4,1,3,21.6145,44,763135,8152,isolated,owner,True,2,5,3,21.6145,1.5
8153,135,002,0767,1,3,1,1,0,0,39.7553,44,767135,8153,isolated,renter,True,3,1,0,39.7553,2.0
8154,135,004,0077,1,1,1,2,0,7,39.7553,44,77135,8154,isolated,owner,True,3,2,7,39.7553,1.8
8155,135,001,0778,2,1,1,3,0,0,21.6145,44,778135,8155,embracing,owner,True,2,3,0,21.6145,1.5
8156,135,005,0783,1,1,2,1,0,0,21.6145,44,783135,8156,isolated,owner,False,2,1,0,21.6145,1.5
8157,135,004,0785,2,1,1,2,1,5,35.2755,44,785135,8157,embracing,owner,True,4,3,5,35.2755,2.3
8158,135,006,0789,2,2,1,2,1,5,48.3069,44,789135,8158,embracing,public_housing,True,5,3,5,48.3069,2.8
8159,135,001,0795,2,1,1,2,0,0,21.6145,44,795135,8159,embracing,owner,True,2,2,0,21.6145,1.5
8160,135,008,0808,2,1,1,3,1,1,39.7553,44,808135,8160,embracing,owner,True,3,4,1,39.7553,2.0
8161,135,010,0814,1,1,1,2,1,2,21.6145,44,814135,8161,isolated,owner,True,2,3,2,21.6145,1.5
8162,135,001,0815,1,1,1,2,1,2,21.6145,44,815135,8162,isolated,owner,True,2,3,2,21.6145,1.5
8163,135,001,0821,2,2,1,1,0,2,21.6145,44,821135,8163,embracing,public_housing,True,2,1,2,21.6145,1.5
8164,135,009,0837,3,1,1,2,0,4,39.7553,44,837135,8164,little_col,owner,True,3,2,4,39.7553,1.8
8165,136,003,0108,2,3,2,1,0,0,34.0892,44,108136,8165,embracing,renter,False,1,1,0,34.0892,1.0
8166,136,003,0011,3,3,1,1,0,1,25.2486,44,11136,8166,little_col,renter,True,2,1,1,25.2486,1.5
8167,136,003,0119,1,3,1,2,0,5,26.6134,44,119136,8167,isolated,renter,True,4,2,5,26.6134,2.1
8168,136,003,0012,2,1,1,3,0,3,28.676,44,12136,8168,embracing,owner,True,3,3,3,28.676,2.0
8169,136,003,0132,1,1,1,3,1,3,28.676,44,132136,8169,isolated,owner,True,3,4,3,28.676,1.8
8170,136,002,0146,1,1,1,3,0,1,25.2486,44,146136,8170,isolated,owner,True,2,3,1,25.2486,1.5
8171,136,004,0015,1,3,1,2,0,1,28.676,44,15136,8171,isolated,renter,True,3,2,1,28.676,2.0
8172,136,004,0151,1,1,2,1,0,2,25.2486,44,151136,8172,isolated,owner,False,2,1,2,25.2486,1.5
8173,136,002,0158,1,2,1,1,0,3,28.676,44,158136,8173,isolated,public_housing,True,3,1,3,28.676,1.8
8174,136,001,0159,1,1,1,2,0,2,25.2486,44,159136,8174,isolated,owner,True,2,2,2,25.2486,1.5
8175,136,004,0164,1,1,1,2,0,8,21.2679,44,164136,8175,isolated,owner,True,6,2,8,21.2679,3.1
8176,136,001,0167,1,1,2,1,0,0,28.676,44,167136,8176,isolated,owner,False,3,1,0,28.676,2.0
8177,136,003,0177,1,1,1,1,0,3,28.676,44,177136,8177,isolated,owner,True,3,1,3,28.676,1.8
8178,136,004,0180,2,3,1,1,0,1,25.2486,44,180136,8178,embracing,renter,True,2,1,1,25.2486,1.5
8179,136,004,0184,1,1,1,2,0,2,25.2486,44,184136,8179,isolated,owner,True,2,2,2,25.2486,1.5
8180,136,003,0185,3,3,1,1,0,1,28.676,44,185136,8180,little_col,renter,True,3,1,1,28.676,1.8
8181,136,003,0187,1,1,1,2,0,4,26.6134,44,187136,8181,isolated,owner,True,4,2,4,26.6134,2.1
8182,136,004,0191,1,1,1,2,0,2,26.6134,44,191136,8182,isolated,owner,True,4,2,2,26.6134,2.1
8183,136,004,0002,3,4,1,2,0,3,26.6134,44,2136,8183,little_col,others,True,4,2,3,26.6134,2.1
8184,136,004,0209,1,1,1,2,0,2,28.676,44,209136,8184,isolated,owner,True,3,2,2,28.676,1.8
8185,136,001,0210,1,1,1,2,0,4,28.676,44,210136,8185,isolated,owner,True,3,2,4,28.676,2.0
8186,136,003,0217,1,1,1,2,0,4,26.6134,44,217136,8186,isolated,owner,True,4,2,4,26.6134,2.1
8187,136,004,0221,1,1,1,2,0,3,28.676,44,221136,8187,isolated,owner,True,3,2,3,28.676,1.8
8188,136,001,0226,1,1,1,1,0,2,25.2486,44,226136,8188,isolated,owner,True,2,1,2,25.2486,1.5
8189,136,003,0230,1,1,1,2,0,2,25.2486,44,230136,8189,isolated,owner,True,2,2,2,25.2486,1.5
8190,136,004,0232,1,1,1,2,2,3,25.2486,44,232136,8190,isolated,owner,True,2,4,3,25.2486,1.5
8191,136,003,0237,1,1,1,2,0,2,25.2486,44,237136,8191,isolated,owner,True,2,2,2,25.2486,1.5
8192,136,004,0239,1,1,1,2,0,2,25.2486,44,239136,8192,isolated,owner,True,2,2,2,25.2486,1.5
8193,136,003,0243,2,1,1,2,0,2,25.2486,44,243136,8193,embracing,owner,True,2,2,2,25.2486,1.5
8194,136,004,0264,1,1,2,2,0,1,25.2486,44,264136,8194,isolated,owner,False,2,2,1,25.2486,1.5
8195,136,003,0267,2,3,1,2,0,1,28.676,44,267136,8195,embracing,renter,True,3,2,1,28.676,1.8
8196,136,004,0027,1,1,1,2,1,1,26.6134,44,27136,8196,isolated,owner,True,4,3,1,26.6134,2.1
8197,136,003,0273,1,1,1,2,1,5,21.2679,44,273136,8197,isolated,owner,True,5,3,5,21.2679,2.6
8198,136,004,0285,1,1,2,2,0,2,25.2486,44,285136,8198,isolated,owner,False,2,2,2,25.2486,1.5
8199,136,004,0298,3,1,1,1,2,3,26.6134,44,298136,8199,little_col,owner,True,4,3,3,26.6134,2.3
8200,136,004,0003,2,1,2,1,0,0,34.0892,44,3136,8200,embracing,owner,False,1,1,0,34.0892,1.0
8201,136,002,0302,1,1,1,2,0,3,26.6134,44,302136,8201,isolated,owner,True,4,2,3,26.6134,2.1
8202,136,004,0316,3,3,1,1,0,0,25.2486,44,316136,8202,little_col,renter,True,2,1,0,25.2486,1.5
8203,136,002,0323,2,1,1,1,0,2,25.2486,44,323136,8203,embracing,owner,True,2,1,2,25.2486,1.5
8204,136,003,0328,1,3,1,2,0,0,28.676,44,328136,8204,isolated,renter,True,3,2,0,28.676,1.8
8205,136,003,0330,2,3,1,1,0,0,26.6134,44,330136,8205,embracing,renter,True,4,1,0,26.6134,2.1
8206,136,004,0345,1,1,1,2,0,3,26.6134,44,345136,8206,isolated,owner,True,4,2,3,26.6134,2.1
8207,136,003,0346,2,1,1,2,0,4,21.2679,44,346136,8207,embracing,owner,True,5,2,4,21.2679,2.4
8208,136,004,0350,1,1,1,2,0,0,25.2486,44,350136,8208,isolated,owner,True,2,2,0,25.2486,1.5
8209,136,004,0360,1,1,1,2,0,2,25.2486,44,360136,8209,isolated,owner,True,2,2,2,25.2486,1.5
8210,136,003,0038,1,1,1,2,0,5,21.2679,44,38136,8210,isolated,owner,True,5,2,5,21.2679,2.6
8211,136,003,0004,2,1,1,1,0,1,34.0892,44,4136,8211,embracing,owner,True,1,1,1,34.0892,1.0
8212,136,003,0040,1,4,1,1,0,2,25.2486,44,40136,8212,isolated,others,True,2,1,2,25.2486,1.5
8213,136,004,0401,1,1,1,1,0,1,34.0892,44,401136,8213,isolated,owner,True,1,1,1,34.0892,1.0
8214,136,004,0402,1,1,2,0,0,1,34.0892,44,402136,8214,isolated,owner,False,1,0,1,34.0892,1.0
8215,136,004,0403,1,1,1,2,0,1,25.2486,44,403136,8215,isolated,owner,True,2,2,1,25.2486,1.5
8216,136,002,0410,1,1,1,2,0,4,28.676,44,410136,8216,isolated,owner,True,3,2,4,28.676,1.8
8217,136,004,0426,2,1,1,2,0,1,26.6134,44,426136,8217,embracing,owner,True,4,2,1,26.6134,2.5
8218,136,002,0429,2,3,1,1,0,1,28.676,44,429136,8218,embracing,renter,True,3,1,1,28.676,1.6
8219,136,004,0443,1,1,1,2,0,6,25.2486,44,443136,8219,isolated,owner,True,2,2,6,25.2486,1.5
8220,136,003,0445,1,1,2,1,0,0,34.0892,44,445136,8220,isolated,owner,False,1,1,0,34.0892,1.0
8221,136,004,0451,1,1,2,2,0,2,25.2486,44,451136,8221,isolated,owner,False,2,2,2,25.2486,1.5
8222,136,004,0454,1,1,1,1,0,2,25.2486,44,454136,8222,isolated,owner,True,2,1,2,25.2486,1.5
8223,136,002,0457,1,1,2,1,0,1,25.2486,44,457136,8223,isolated,owner,False,2,1,1,25.2486,1.5
8224,136,004,0458,1,1,1,3,0,4,28.676,44,458136,8224,isolated,owner,True,3,3,4,28.676,2.0
8225,136,004,0463,1,1,1,2,0,4,26.6134,44,463136,8225,isolated,owner,True,4,2,4,26.6134,2.1
8226,136,002,0048,1,1,1,2,0,0,25.2486,44,48136,8226,isolated,owner,True,2,2,0,25.2486,1.5
8227,136,004,0488,2,1,2,1,0,1,34.0892,44,488136,8227,embracing,owner,False,1,1,1,34.0892,1.0
8228,136,003,0493,1,1,1,1,0,0,25.2486,44,493136,8228,isolated,owner,True,2,1,0,25.2486,1.5
8229,136,004,0495,1,1,1,2,0,4,26.6134,44,495136,8229,isolated,owner,True,4,2,4,26.6134,2.1
8230,136,004,0497,1,1,1,1,0,0,34.0892,44,497136,8230,isolated,owner,True,1,1,0,34.0892,1.0
8231,136,002,0502,1,1,1,2,0,0,21.2679,44,502136,8231,isolated,owner,True,5,2,0,21.2679,2.4
8232,136,004,0505,1,3,1,2,0,2,25.2486,44,505136,8232,isolated,renter,True,2,2,2,25.2486,1.5
8233,136,004,0509,1,1,1,2,0,0,25.2486,44,509136,8233,isolated,owner,True,2,2,0,25.2486,1.5
8234,136,004,0521,1,1,1,1,0,2,34.0892,44,521136,8234,isolated,owner,True,1,1,2,34.0892,1.0
8235,136,004,0535,1,1,1,1,0,1,34.0892,44,535136,8235,isolated,owner,True,1,1,1,34.0892,1.0
8236,136,004,0537,1,1,1,2,0,2,25.2486,44,537136,8236,isolated,owner,True,2,2,2,25.2486,1.5
8237,136,003,0054,1,1,1,2,0,4,21.2679,44,54136,8237,isolated,owner,True,5,2,4,21.2679,2.8
8238,136,004,0541,1,1,1,2,0,0,21.2679,44,541136,8238,isolated,owner,True,5,2,0,21.2679,2.4
8239,136,004,0543,1,1,1,2,1,3,25.2486,44,543136,8239,isolated,owner,True,2,3,3,25.2486,1.5
8240,136,004,0544,2,1,1,3,2,5,26.6134,44,544136,8240,embracing,owner,True,4,5,5,26.6134,2.5
8241,136,003,0547,2,1,1,1,0,1,28.676,44,547136,8241,embracing,owner,True,3,1,1,28.676,2.0
8242,136,002,0549,1,1,1,2,0,4,26.6134,44,549136,8242,isolated,owner,True,4,2,4,26.6134,2.1
8243,136,002,0556,2,1,1,2,1,2,25.2486,44,556136,8243,embracing,owner,True,2,3,2,25.2486,1.5
8244,136,001,0559,2,1,1,2,0,4,21.2679,44,559136,8244,embracing,owner,True,5,2,4,21.2679,2.4
8245,136,004,0562,1,1,1,1,0,2,25.2486,44,562136,8245,isolated,owner,True,2,1,2,25.2486,1.5
8246,136,003,0573,1,1,1,3,0,3,21.2679,44,573136,8246,isolated,owner,True,5,3,3,21.2679,3.0
8247,136,004,0579,1,1,2,2,0,2,25.2486,44,579136,8247,isolated,owner,False,2,2,2,25.2486,1.5
8248,136,002,0587,2,1,1,4,1,8,34.0892,44,587136,8248,embracing,owner,True,1,5,8,34.0892,1.0
8249,136,002,0059,2,1,1,1,0,0,34.0892,44,59136,8249,embracing,owner,True,1,1,0,34.0892,1.0
8250,136,003,0592,3,2,1,0,1,1,34.0892,44,592136,8250,little_col,public_housing,True,1,1,1,34.0892,1.0
8251,136,004,0006,1,1,1,2,0,1,25.2486,44,6136,8251,isolated,owner,True,2,2,1,25.2486,1.5
8252,136,004,0610,1,4,2,1,0,0,34.0892,44,610136,8252,isolated,others,False,1,1,0,34.0892,1.0
8253,136,004,0611,1,1,1,2,0,2,25.2486,44,611136,8253,isolated,owner,True,2,2,2,25.2486,1.5
8254,136,004,0638,1,1,2,1,0,0,34.0892,44,638136,8254,isolated,owner,False,1,1,0,34.0892,1.0
